# Local self energy at imaginary frequency
# [Column] Data
# [1] Frequency
# [2] Re(Sigma_{shell=0, spin=up, 0, 0})
# [3] Im(Sigma_{shell=0, spin=up, 0, 0})
# [4] Re(Sigma_{shell=0, spin=down, 0, 0})
# [5] Im(Sigma_{shell=0, spin=down, 0, 0})
# [6] Re(Sigma_{shell=1, spin=up, 0, 0})
# [7] Im(Sigma_{shell=1, spin=up, 0, 0})
# [8] Re(Sigma_{shell=1, spin=down, 0, 0})
# [9] Im(Sigma_{shell=1, spin=down, 0, 0})
431.968990 0.760367 0.094110 2.989567 -0.079493 3.174355 0.149887 0.565622 -0.005856 
432.597308 0.882685 0.051544 3.131806 -0.147920 2.980335 0.131367 0.692851 0.078621 
433.225627 0.786877 -0.002963 3.256522 -0.184355 2.943824 0.070665 0.808759 0.181086 
433.853945 0.883364 0.067843 3.330928 -0.011093 2.925404 -0.156510 1.044793 0.065001 
434.482264 0.940619 0.037149 3.186191 0.088454 3.106842 -0.096194 0.895810 -0.018000 
435.110583 0.885996 -0.008990 3.207527 -0.061506 3.108258 0.028718 0.774274 0.034527 
435.738901 0.983425 -0.023922 3.188552 0.001758 3.011751 -0.033902 0.912426 0.080746 
436.367220 0.941527 -0.104673 3.037090 0.012156 3.167441 -0.137231 0.873716 0.154319 
436.995538 0.878859 -0.129540 3.217948 -0.160015 3.327010 0.125202 0.923781 0.000804 
437.623857 0.765760 -0.114164 3.223184 0.050079 3.068468 0.189168 0.939356 0.053301 
438.252175 0.670470 -0.043494 3.030869 0.086216 2.945962 0.000433 0.899996 0.077958 
438.880494 0.770697 0.142527 3.055535 -0.078535 3.044287 -0.062673 1.018595 0.111808 
439.508812 0.860614 0.059850 3.202452 -0.137983 3.206971 0.026767 1.087865 -0.009440 
440.137131 0.949315 0.072323 3.374543 0.004589 3.165809 0.081880 1.043513 -0.158852 
440.765449 0.890928 0.017686 3.111244 0.162189 3.082830 0.123089 0.883769 -0.140601 
441.393768 1.014720 -0.051316 3.145075 -0.011900 3.203229 0.023141 0.805248 -0.123196 
442.022086 0.838370 -0.090499 3.076207 0.111035 2.956645 0.107044 0.857295 0.029910 
442.650405 0.833572 -0.145895 3.086788 -0.097822 3.128723 0.091662 0.832254 -0.138012 
443.278723 0.742838 0.104062 3.191146 -0.196173 3.063012 0.046556 0.802461 0.013599 
443.907042 0.877471 -0.014718 3.474266 0.016972 3.032038 0.015087 0.822702 0.046628 
444.535360 0.854787 -0.034727 3.189176 0.146280 3.071837 -0.012765 0.889746 0.066070 
445.163679 0.826499 0.061807 3.052273 0.022553 3.149562 -0.039544 0.920970 -0.136691 
445.791998 0.882969 -0.119523 3.165859 -0.170334 3.027376 0.207384 0.670396 -0.050304 
446.420316 0.721707 0.015191 3.226747 -0.017682 2.914105 -0.122373 0.890906 0.104713 
447.048635 0.847442 0.080085 3.191649 -0.037264 2.969749 -0.271760 0.881222 0.019013 
447.676953 0.852182 -0.029122 3.301330 -0.038022 3.185882 -0.148858 0.795753 -0.054254 
448.305272 0.848225 0.031751 3.307045 0.164596 3.103378 -0.090916 0.885817 0.148161 
448.933590 0.799759 0.022409 3.105579 0.162344 3.104185 -0.228251 0.987623 -0.045478 
449.561909 0.869631 0.119273 3.098306 0.115619 3.218199 -0.057298 1.005377 -0.012582 
450.190227 0.868109 0.044589 3.096732 0.049645 3.304805 -0.096069 0.956087 -0.191010 
450.818546 0.929340 0.203771 3.130167 0.244497 3.262734 0.083973 0.888710 -0.095066 
451.446864 1.040454 0.060497 2.856054 0.029364 3.164867 0.095106 0.941980 -0.197239 
452.075183 1.041054 -0.014118 3.118431 -0.088940 3.127945 0.043724 0.731023 -0.217566 
452.703501 1.019846 -0.140655 3.175794 -0.054251 3.035724 -0.046007 0.752863 -0.017852 
453.331820 0.877965 -0.159673 3.271305 0.067230 3.109994 -0.091326 0.759401 -0.148559 
453.960138 0.885929 -0.040740 3.074978 0.196437 3.170321 -0.061059 0.784888 0.127523 
454.588457 0.835898 -0.008245 3.144322 0.034693 3.219368 -0.082353 0.897989 -0.050893 
455.216776 1.014180 0.030386 3.023118 0.052440 3.167800 0.048500 0.809657 -0.044347 
455.845094 0.951771 -0.024464 3.136294 0.025438 3.199172 0.058971 0.948847 0.045075 
456.473413 0.848299 -0.089731 3.101022 0.086130 3.109277 -0.018225 0.973852 -0.055494 
457.101731 0.791255 0.024126 2.943151 0.087453 3.179095 -0.100605 0.924673 -0.124707 
457.730050 0.874929 0.177430 2.971574 -0.135285 3.280153 0.019960 0.832415 -0.001042 
458.358368 1.053387 0.042663 3.105499 -0.098505 3.119872 0.055087 1.020756 -0.066235 
458.986687 0.947947 -0.046174 3.094614 -0.138784 3.093591 -0.000218 0.958321 -0.101529 
459.615005 0.924337 -0.069673 3.248256 -0.046297 3.160357 -0.146346 0.806225 -0.218161 
460.243324 0.947543 -0.027414 3.076415 0.030463 3.161424 0.034883 0.749439 -0.121891 
460.871642 0.932513 -0.109065 3.139603 0.107430 3.269102 -0.072389 0.662254 -0.118783 
461.499961 0.780323 -0.008819 2.919987 -0.174550 3.129234 0.184660 0.757273 0.114409 
462.128279 0.952013 0.062760 3.329131 -0.129632 3.193968 -0.123562 0.867343 -0.063893 
462.756598 0.836547 -0.088937 3.181557 0.114024 3.280747 0.084246 0.673983 -0.063430 
463.384916 0.819838 -0.000223 3.192983 0.039779 3.205624 0.073389 0.865379 0.110141 
464.013235 0.850761 0.184477 3.164685 0.199778 3.114394 0.262583 0.927240 -0.117592 
464.641553 1.053366 0.027238 2.885570 0.240173 3.045062 0.074819 0.740393 0.045188 
465.269872 0.959465 -0.136642 2.818863 -0.091259 3.051348 -0.022979 0.797192 0.009459 
465.898191 0.826915 -0.100946 3.195523 0.001164 3.138138 0.088751 0.848944 0.140806 
466.526509 0.892636 0.159661 2.968704 0.110807 2.904494 0.060464 0.890073 0.007039 
467.154828 1.002299 -0.095736 2.983629 0.013019 3.037873 -0.093743 0.851995 -0.007363 
467.783146 0.783766 0.066257 2.978030 -0.015177 3.008595 -0.037770 0.558011 0.165578 
468.411465 1.068313 0.060544 3.079972 -0.043907 3.119016 -0.202218 1.015218 0.426799 
469.039783 1.074891 -0.142957 2.992566 0.110025 3.307189 -0.015116 1.178341 0.055929 
469.668102 0.956874 -0.217671 2.856094 -0.119491 3.119004 0.011493 0.953937 -0.105950 
470.296420 0.801078 -0.195900 3.072509 -0.230527 3.154340 0.004812 0.761819 -0.085011 
470.924739 0.829133 -0.003343 3.091619 0.004415 3.053070 0.118538 0.930614 0.100165 
471.553057 0.976035 -0.080699 3.053759 0.125673 2.920271 -0.100784 0.847485 0.025981 
472.181376 0.959310 -0.328954 2.870455 -0.003752 3.153799 -0.141619 0.823521 0.092673 
472.809694 0.530427 -0.289322 2.893064 -0.192960 3.182401 -0.099802 1.083365 0.087027 
473.438013 0.769146 0.096072 3.157625 -0.204432 3.101955 0.125032 0.915191 -0.254786 
474.066331 0.783352 -0.013377 3.184007 -0.043560 2.984558 -0.121455 0.812933 -0.033358 
474.694650 0.906311 0.075713 3.031510 -0.007560 3.060102 -0.164254 0.835798 -0.102708 
475.322968 0.759694 -0.124851 3.239202 -0.217043 3.066915 -0.144175 0.834914 0.048056 
475.951287 0.782745 0.032146 3.229747 0.054932 3.236634 -0.272745 0.877549 0.027188 
476.579606 0.714882 0.138790 3.153237 0.079032 3.200054 -0.054907 0.999863 0.074400 
477.207924 1.049963 0.114824 3.038139 0.005892 3.051534 0.046654 0.946342 -0.069477 
477.836243 1.011317 -0.059481 3.114064 0.027264 3.201436 -0.097281 0.893221 -0.053425 
478.464561 0.892349 0.033030 3.053622 0.076285 3.007161 -0.011065 0.740292 -0.064348 
479.092880 1.032854 -0.084656 2.987042 -0.086861 3.052252 -0.242990 0.830496 0.177157 
479.721198 0.774803 -0.101183 2.959221 -0.134866 3.237374 -0.206931 0.955487 0.070870 
480.349517 0.858818 0.082061 3.168361 -0.357346 3.199407 -0.027847 0.877857 0.032540 
480.977835 0.814192 -0.093448 3.531450 -0.094746 3.183667 0.015289 0.978944 0.089400 
481.606154 0.887259 0.128875 3.225806 0.075475 3.028692 0.013633 0.925650 0.041266 
482.234472 0.795255 0.055852 3.205496 0.111289 3.017281 0.000917 0.999452 -0.048383 
482.862791 1.029389 0.178227 3.055909 0.066766 2.994393 -0.235240 0.823217 -0.040492 
483.491109 0.987561 0.059694 2.990194 -0.077249 3.285696 -0.267715 0.986417 0.143719 
484.119428 1.103275 0.027330 3.138934 -0.043200 3.179255 0.058949 1.112581 -0.118563 
484.747746 1.093152 -0.169443 3.178927 -0.029998 3.144453 0.022332 0.951185 -0.199394 
485.376065 0.919970 -0.198688 3.042343 0.108325 3.087224 -0.080586 0.814323 0.096151 
486.004384 0.837821 -0.212419 2.966783 -0.051891 3.019849 0.041827 0.988954 -0.070654 
486.632702 0.787324 -0.004906 3.052884 -0.060473 3.182141 -0.263276 0.979786 -0.110630 
487.261021 0.921636 -0.017151 3.208744 -0.078871 3.268946 0.041171 0.860925 -0.095618 
487.889339 0.988149 -0.116648 3.145615 -0.048305 3.333489 -0.014646 0.883915 -0.012588 
488.517658 0.809290 -0.183324 3.297594 0.207146 3.234963 -0.034181 0.839219 -0.039513 
489.145976 0.904544 -0.042069 2.860457 0.069913 3.366337 0.035849 1.031755 0.073664 
489.774295 0.932617 -0.216087 2.985651 -0.111008 3.208616 0.085688 0.933256 -0.276187 
490.402613 0.750051 -0.173867 3.070950 -0.145618 3.142695 0.118466 0.860336 -0.157250 
491.030932 0.778002 0.174678 3.159356 -0.121580 3.230133 0.116672 0.749549 -0.195949 
491.659250 1.092454 -0.045647 3.104345 -0.079585 3.076307 0.175934 0.761296 -0.071941 
492.287569 0.919321 -0.010183 3.137440 -0.125577 3.004721 0.144770 0.772465 0.067219 
492.915887 1.053546 -0.216191 3.286331 -0.177008 3.005241 -0.019478 0.860321 0.088641 
493.544206 0.734172 -0.334355 3.267818 -0.025908 3.034990 0.038638 1.009803 0.093340 
494.172524 0.681600 -0.066184 3.190172 -0.126473 3.038037 -0.081301 1.065794 -0.107380 
494.800843 0.663394 0.002057 3.192776 0.109809 3.058656 -0.060628 0.852012 -0.141342 
495.429161 0.852204 0.076297 3.171868 -0.180058 3.158586 -0.119437 0.820709 -0.093145 
496.057480 0.796415 0.147270 3.416565 -0.006799 3.154462 -0.045174 0.677137 0.050065 
496.685799 0.884665 0.024596 3.346843 0.276091 3.209132 -0.015081 0.941068 -0.064057 
497.314117 1.001389 0.141613 2.856321 0.320154 3.129980 0.020669 0.668403 -0.096502 
497.942436 0.995778 -0.147985 2.810232 -0.168810 3.037727 -0.013291 0.675461 0.173229 
498.570754 0.830326 -0.185759 3.261217 -0.143486 3.159992 -0.190275 0.938958 0.078260 
499.199073 0.758242 -0.034459 2.906983 0.007759 3.238127 0.124982 0.828687 0.103178 
499.827391 0.782933 -0.006746 3.222121 -0.156689 3.178503 0.009351 0.913757 0.115962 
500.455710 1.017842 0.045410 3.034959 -0.145048 3.068283 0.159123 0.893460 0.023106 
501.084028 0.905046 -0.111910 3.145701 -0.197115 2.955538 0.069632 0.909911 -0.097327 
501.712347 0.841153 -0.051922 3.202084 -0.121470 2.979986 0.031256 0.866211 -0.034536 
502.340665 0.846892 0.088008 3.245329 -0.096752 2.931355 -0.070929 0.945990 -0.175334 
502.968984 0.944316 0.132883 3.383249 0.027019 3.196331 -0.144657 0.697831 -0.152093 
503.597302 1.089961 0.020114 3.088371 0.090684 3.289715 0.013144 0.726301 -0.033310 
504.225621 0.990708 -0.151994 3.173722 -0.030762 3.388788 0.205601 0.871847 -0.041194 
504.853939 0.827036 -0.178679 3.239168 -0.026352 3.017852 0.325577 0.595353 -0.225509 
505.482258 0.825669 -0.089480 3.158792 -0.050768 2.878300 0.137598 0.515666 0.153297 
506.110576 0.695107 -0.222296 3.439427 0.014376 2.974403 -0.017017 0.810848 0.141389 
506.738895 0.594547 0.098295 3.059582 0.243817 3.027262 -0.066418 0.774125 0.169039 
507.367214 1.029295 0.208960 3.016309 -0.021495 3.051040 -0.073690 0.916574 0.079064 
507.995532 0.942680 -0.201142 3.214863 -0.175407 3.133516 0.032747 0.895651 -0.003666 
508.623851 0.870957 -0.090595 3.229022 -0.071208 2.934694 0.169959 0.846418 0.008320 
509.252169 0.833773 -0.071672 3.170689 -0.153105 2.841971 -0.114586 0.820350 0.080601 
509.880488 0.886633 -0.004912 3.435376 -0.147473 3.025297 -0.119750 1.010908 -0.073036 
510.508806 0.909321 -0.101263 3.620863 0.075676 3.061928 -0.119183 0.796206 -0.123093 
511.137125 0.910347 -0.054016 3.279860 0.369847 3.146730 0.048087 0.854749 0.099153 
511.765443 0.908106 -0.066300 3.115409 0.257381 3.028054 0.001659 0.867647 -0.091657 
512.393762 0.980811 -0.010016 3.253283 0.280933 3.168215 0.013349 0.707786 0.002359 
513.022080 1.023509 -0.121983 3.004419 0.302661 3.096662 0.126169 0.933870 0.269027 
513.650399 0.942248 -0.179147 2.874919 0.060685 2.958572 0.057578 1.067627 0.031438 
514.278717 1.021284 -0.325110 3.090240 -0.069766 3.022022 -0.043606 0.881708 0.087063 
514.907036 0.736546 -0.294770 3.104215 -0.076266 2.976553 -0.006782 1.165233 -0.037747 
515.535354 0.805821 -0.129338 3.204664 -0.004594 3.087390 -0.185174 1.113928 -0.151197 
516.163673 0.876527 -0.153813 3.252705 0.098145 3.128280 0.020000 0.897938 -0.306876 
516.791992 0.854292 -0.311154 3.017267 0.128509 3.046211 -0.111634 0.881274 -0.247109 
517.420310 0.690186 -0.297473 3.115627 -0.026439 3.082695 -0.147461 0.789099 -0.165351 
518.048629 0.607993 -0.204901 3.137696 0.098098 3.296605 -0.080852 0.803832 -0.128675 
518.676947 0.529813 -0.023174 2.947495 -0.115749 3.110224 0.009917 0.769065 -0.087096 
519.305266 0.620175 0.147917 3.219227 -0.003885 3.090861 -0.086724 0.776374 0.001962 
519.933584 0.743110 0.243006 3.287166 -0.005741 3.151678 -0.081987 1.014308 0.075274 
520.561903 0.952399 0.141925 3.105666 0.130061 3.152360 -0.046724 1.003454 -0.263841 
521.190221 0.814799 -0.079581 3.195596 0.066620 3.154129 -0.123196 0.672996 -0.131768 
521.818540 0.748965 0.010096 3.071120 0.051680 3.196831 -0.018441 0.787261 -0.135313 
522.446858 0.599769 0.116455 3.021459 -0.071624 3.235671 0.074057 0.702500 0.030949 
523.075177 0.851562 0.105872 3.057509 -0.108457 3.064794 0.156083 0.787043 0.103997 
523.703495 0.752659 0.107928 3.230827 -0.107402 2.850036 0.077326 0.883614 0.193380 
524.331814 0.929534 0.083211 3.119013 -0.084737 2.971806 -0.106047 1.079432 0.039337 
524.960132 0.782820 -0.105625 3.247870 -0.116102 2.934346 -0.096416 1.020678 -0.223740 
525.588451 0.769160 0.101454 3.238642 -0.158429 3.063593 -0.245747 0.802254 -0.210799 
526.216769 0.674561 0.109891 3.439032 -0.118480 3.198499 -0.136997 0.770899 -0.024000 
526.845088 0.967304 0.256211 3.286301 0.068476 3.055953 -0.071543 0.740872 0.093123 
527.473407 0.925745 -0.108582 3.222989 -0.034147 3.107060 -0.126069 0.955759 -0.018666 
528.101725 0.766645 -0.098459 3.425482 0.028554 3.095049 -0.171078 0.727916 -0.113608 
528.730044 0.754019 0.070638 3.135214 0.123540 3.243845 -0.145935 0.757958 0.128456 
529.358362 0.850815 -0.022473 3.193614 0.103823 3.215511 0.020089 0.740693 0.149649 
529.986681 0.898483 -0.127994 2.988422 0.002251 3.119479 0.013575 0.785311 0.216232 
530.614999 0.643848 0.036523 3.277466 -0.171156 3.025333 -0.087182 0.941187 0.162939 
531.243318 0.831111 -0.007837 3.195801 0.063431 3.196680 -0.135086 1.017966 0.190909 
531.871636 0.710528 -0.099980 3.146271 0.005911 3.299643 -0.150048 0.876706 0.044384 
532.499955 0.581973 0.268892 3.291107 -0.114830 3.209007 0.004222 0.982059 0.195789 
533.128273 0.844119 0.080555 3.281561 0.075270 3.257446 -0.006085 1.088169 0.086026 
533.756592 0.772382 0.105978 3.331520 0.194556 3.255571 -0.033721 1.202734 -0.046321 
534.384910 0.803564 0.137409 3.197319 0.171557 3.165957 0.106491 0.952882 -0.242903 
535.013229 0.793949 0.137635 3.041847 0.089577 3.303907 0.118116 0.829014 -0.047561 
535.641547 0.900434 0.337444 3.214859 0.025128 3.074076 0.073292 1.031505 -0.005698 
536.269866 0.981608 0.022325 3.163279 0.163155 3.126719 0.042458 0.864000 -0.144170 
536.898184 0.863848 -0.000460 3.006984 0.058591 3.294464 0.088281 0.931821 0.106160 
537.526503 0.850185 0.066873 3.110806 -0.066028 3.147263 0.223375 1.127163 -0.043752 
538.154822 0.835541 -0.086427 3.214137 -0.070335 3.079146 0.087713 1.089537 -0.275977 
538.783140 0.625859 0.209591 3.320420 0.095607 3.036903 0.104975 0.872216 -0.128176 
539.411459 1.015092 0.099823 3.100221 -0.009700 3.015842 -0.010973 0.858301 -0.145250 
540.039777 0.681764 -0.022331 3.321429 0.093156 3.042216 -0.079478 0.788561 -0.049454 
540.668096 0.961228 0.258334 3.103254 0.260855 3.131081 -0.136661 0.949690 0.152697 
541.296414 0.834369 -0.068989 3.056535 0.040222 3.366335 -0.046568 1.153239 0.107382 
541.924733 0.728683 0.179572 3.156485 0.128372 3.150170 0.117990 1.070330 -0.357358 
542.553051 0.936073 0.324829 3.055061 0.035234 3.071283 -0.182138 0.861636 -0.096266 
543.181370 1.079488 0.160262 3.114404 -0.123997 3.256828 -0.036972 0.849797 -0.145407 
543.809688 1.101668 0.126946 3.439563 0.156701 3.194647 -0.061317 0.928356 -0.081926 
544.438007 1.109752 -0.100482 3.268106 0.126739 3.217639 -0.107228 0.904450 -0.109640 
545.066325 0.898930 -0.001712 3.287307 0.348098 3.338373 0.075048 0.948514 -0.062474 
545.694644 0.812823 -0.028424 2.989080 0.319185 3.122383 0.196599 0.971610 -0.134477 
546.322962 0.892123 -0.028226 3.000929 0.278876 3.009504 -0.088774 0.855712 -0.108737 
546.951281 0.694544 0.010948 2.915690 0.158946 3.304331 -0.072995 0.981362 0.006461 
547.579600 0.783802 0.168308 2.975772 0.038350 3.310879 0.239948 0.890251 -0.374513 
548.207918 0.894509 0.357305 2.898893 0.079979 3.079247 0.224061 0.729938 -0.170473 
548.836237 1.062098 0.104688 3.031315 -0.166242 2.908089 0.116660 0.702571 0.068410 
549.464555 0.936351 -0.017509 3.246258 -0.036589 2.891896 -0.130451 1.009818 -0.023286 
550.092874 0.832368 0.126658 3.119233 0.111342 3.002404 -0.170976 0.843021 -0.330447 
550.721192 1.091957 0.219691 3.049747 -0.170353 3.266681 -0.222265 0.571885 -0.065996 
551.349511 1.125840 0.205331 3.338814 -0.054243 3.122569 -0.007720 0.706465 0.124769 
551.977829 1.248185 -0.045155 3.241059 0.042636 3.279561 -0.276083 0.868202 -0.084103 
552.606148 1.169981 -0.259671 3.294040 0.151579 3.449783 0.081978 0.838125 0.070465 
553.234466 1.067429 -0.246325 3.259130 0.254377 3.223359 0.244366 0.881958 -0.007240 
553.862785 0.938727 -0.219937 3.028326 0.195328 3.047791 -0.004974 0.958768 -0.067090 
554.491103 0.955162 -0.328487 2.991831 0.143929 3.372104 -0.100085 0.775127 -0.110956 
555.119422 0.721756 -0.321605 3.008746 -0.045220 3.377006 0.207454 0.790299 -0.076899 
555.747740 0.597078 -0.033787 3.179864 -0.160755 3.266512 0.294975 0.770140 -0.030018 
556.376059 0.932706 -0.060246 3.402507 0.096474 2.832788 0.351379 0.778394 0.059124 
557.004377 0.831016 -0.307276 2.945525 0.131842 2.749116 0.016306 0.832535 0.085501 
557.632696 0.446089 -0.068903 2.938500 0.075313 2.856619 -0.203084 0.812169 0.026374 
558.261015 0.784506 0.120111 2.951733 -0.166052 3.184515 -0.203118 0.858644 -0.085066 
558.889333 0.744219 0.193939 3.311160 -0.330156 3.172650 -0.108186 0.813363 -0.019820 
559.517652 1.003309 0.236744 3.175315 0.266716 3.100527 0.006058 0.781046 0.103377 
560.145970 1.111512 -0.091871 3.235691 0.020292 3.204429 0.040531 0.871221 0.018803 
560.774289 0.888802 -0.101282 3.167755 0.093142 3.011468 -0.076657 0.829099 0.117787 
561.402607 0.973890 0.006328 3.223126 0.136828 3.276107 -0.173564 1.091934 0.051739 
562.030926 0.931534 -0.102085 3.247201 0.128934 3.373632 -0.012728 0.888484 -0.077836 
562.659244 0.875264 0.010831 3.085158 0.275723 3.215465 0.226660 0.967464 -0.074973 
563.287563 0.880953 -0.057586 2.881604 0.187673 3.016989 0.000878 0.861708 -0.255402 
563.915881 0.821409 0.127749 2.909336 -0.031391 3.325226 -0.016564 0.781431 0.066566 
564.544200 1.044655 -0.115653 2.914415 -0.118622 3.116675 0.025014 0.926274 0.143713 
565.172518 0.909132 -0.247320 3.126652 0.004665 3.156560 -0.001550 1.384323 -0.251060 
565.800837 0.683329 -0.115672 2.976458 0.023086 3.148673 0.034967 0.797060 -0.383338 
566.429155 0.682151 0.031180 2.904832 -0.070951 2.993541 -0.041006 0.764874 -0.339189 
567.057474 0.945534 0.189017 3.123704 -0.088798 3.150598 -0.163345 0.419595 -0.313031 
567.685793 1.010677 -0.246634 2.865806 0.057104 3.316697 -0.152900 0.654992 0.012627 
568.314111 0.802375 -0.214077 2.849099 -0.221828 3.177352 0.031113 0.708425 0.100421 
568.942430 0.558815 -0.059413 3.274121 -0.164569 3.346432 -0.103577 0.829762 -0.085641 
569.570748 0.724091 0.102924 3.173884 0.058454 3.149000 0.027407 0.713646 0.161365 
570.199067 0.851765 0.233715 3.172208 0.136633 3.085810 -0.008449 0.839201 0.249574 
570.827385 1.027153 0.144515 2.913605 0.230034 3.140864 -0.166062 1.370833 0.247261 
571.455704 1.136515 -0.143786 3.106235 -0.155860 3.250449 -0.184233 1.211147 -0.092213 
572.084022 0.773940 -0.184477 3.072158 0.182372 3.312991 0.106168 0.995064 -0.071810 
572.712341 0.863353 0.088078 3.049328 0.085134 3.173334 0.076568 1.048468 -0.129842 
573.340659 0.984653 0.109423 3.012279 0.021319 3.119852 0.161581 0.718117 -0.179299 
573.968978 1.033154 -0.125882 3.143452 0.088270 3.045370 0.000879 0.639927 0.156031 
574.597296 0.902385 0.045371 2.993454 0.188269 3.070151 0.124293 0.994560 0.309511 
575.225615 1.036474 0.154379 2.945124 -0.091098 3.030647 -0.199342 1.200069 -0.091588 
575.853933 1.112643 0.156695 3.080916 0.028835 3.357230 -0.085807 0.931390 -0.227765 
576.482252 1.221040 -0.156155 3.026214 -0.122455 3.225239 0.181623 0.819809 -0.045710 
577.110570 0.976102 -0.175820 3.309786 -0.013117 2.947447 0.097654 0.776007 -0.118535 
577.738889 1.065960 -0.024847 2.922368 0.150499 2.995011 -0.112323 0.548526 -0.096420 
578.367208 1.052160 -0.289504 2.972314 -0.092228 3.071604 -0.088432 0.647365 0.340999 
578.995526 0.956690 -0.219258 3.152758 -0.077527 3.200520 -0.163029 1.067060 0.209036 
579.623845 0.852800 -0.130658 2.969832 0.071239 3.184203 0.019351 0.908354 0.039975 
580.252163 0.817705 -0.170132 3.154290 -0.202226 3.195032 0.073613 0.783710 0.032611 
580.880482 0.950011 -0.275414 3.229219 0.031058 2.929259 0.036522 0.982182 0.247943 
581.508800 0.651512 -0.130254 3.124566 0.005909 3.304294 -0.295130 0.911161 0.060450 
582.137119 0.764321 -0.243667 3.289370 0.199257 3.326353 0.157647 1.010311 0.118528 
582.765437 0.659350 0.030241 2.912509 0.210217 3.044526 0.139945 1.008726 0.062780 
583.393756 0.866441 -0.038729 2.931056 -0.017148 3.094992 -0.193385 0.933486 0.048784 
584.022074 0.876598 -0.173890 2.877270 0.029708 3.315816 -0.179351 1.090805 0.102592 
584.650393 0.710875 -0.329992 2.886808 -0.299695 3.368551 0.008865 1.093585 -0.070033 
585.278711 0.539014 -0.044310 3.322627 -0.117902 3.072623 -0.001042 1.116127 -0.221123 
585.907030 0.759694 0.222830 3.170538 0.070093 3.201190 -0.201078 0.762487 -0.214862 
586.535348 0.947904 0.002708 2.956872 0.032090 3.481162 -0.142608 0.801339 0.141997 
587.163667 0.843379 -0.073924 2.985952 -0.085525 3.347908 0.213306 0.931713 0.031621 
587.791985 0.926148 -0.138149 3.171860 -0.050976 3.445276 0.307999 1.010105 -0.060299 
588.420304 0.368010 -0.161423 3.002227 -0.099838 2.882064 0.314869 0.832125 -0.252475 
589.048623 0.577328 0.246255 3.272708 -0.101017 2.975705 0.024073 0.844446 -0.034290 
589.676941 0.827435 0.303236 3.151112 -0.040617 3.058749 0.118099 0.703793 -0.061300 
590.305260 0.883010 0.213818 3.117351 0.035880 2.886239 0.036254 0.861187 0.027385 
590.933578 0.881928 0.371255 3.168709 -0.006065 3.078767 -0.051446 0.644207 -0.060382 
591.561897 1.189910 0.193381 3.014292 -0.204629 2.908148 0.009654 0.891709 0.083690 
592.190215 0.939763 -0.068970 3.198931 -0.205907 3.122908 -0.285353 0.902310 0.028660 
592.818534 0.805548 0.123409 3.485162 -0.143673 3.264470 0.028170 0.852816 -0.018858 
593.446852 0.961081 0.011950 3.263687 0.345704 3.072116 -0.023675 0.777767 0.007543 
594.075171 0.966106 0.074579 3.050408 -0.000417 3.031129 0.007214 0.855374 0.118459 
594.703489 0.944935 -0.141349 3.183382 0.246737 2.973304 -0.120332 0.979382 0.056991 
595.331808 0.873799 -0.013679 3.114983 -0.041673 3.294302 -0.371154 0.901845 -0.001590 
595.960126 0.835418 -0.221586 3.043045 0.352051 3.258412 -0.115385 1.038537 -0.085645 
596.588445 0.616921 -0.037935 2.812110 -0.095154 3.381697 -0.028072 0.884050 -0.301553 
597.216763 0.870938 0.211105 3.107369 -0.040893 3.386241 0.143131 0.692097 -0.041698 
597.845082 0.992635 -0.245501 3.107585 0.032662 3.207329 0.198643 0.808158 0.036155 
598.473401 0.524985 0.018919 2.961268 -0.031092 3.198806 0.157554 0.899202 0.291468 
599.101719 0.719367 0.322765 3.077135 -0.191312 3.008171 0.044767 1.175598 -0.003986 
599.730038 1.060705 0.072376 3.356731 0.053867 3.279683 -0.070203 0.936998 -0.098371 
600.358356 0.890691 0.069107 3.049641 0.269219 3.379902 0.075877 0.833194 0.086424 
600.986675 0.951116 0.131581 2.710767 -0.086659 3.196335 0.208302 1.025320 0.107189 
601.614993 1.017056 0.008579 3.015915 -0.209684 3.130074 0.151543 0.983337 -0.173427 
602.243312 0.958572 0.016576 2.925817 -0.265939 3.133607 0.074800 0.974452 0.130280 
602.871630 1.112376 -0.184315 3.423537 -0.175164 3.083169 0.186565 1.282068 0.034658 
603.499949 1.006021 -0.346366 3.051885 0.054166 3.078662 0.125460 0.968328 -0.154910 
604.128267 0.687640 -0.306669 3.247919 -0.302941 2.895044 0.083571 0.936318 -0.074770 
604.756586 0.839961 -0.226613 3.258824 -0.018551 2.997359 -0.075768 1.056211 -0.110080 
605.384904 0.447847 -0.227610 3.259374 -0.089855 3.021295 -0.180256 0.706827 -0.157832 
606.013223 0.598085 0.127184 3.328204 0.011683 3.385362 -0.341152 1.049734 0.042233 
606.641541 0.802541 0.081023 3.243604 0.264637 3.428610 0.290578 0.991226 -0.189112 
607.269860 0.720961 -0.053321 2.937118 0.083014 3.002702 0.166011 0.865317 -0.236676 
607.898178 0.691258 0.158640 3.222469 -0.208163 3.088687 0.002120 0.715710 -0.029182 
608.526497 0.771457 0.147775 3.163176 0.262782 3.209485 0.040685 0.914057 -0.089418 
609.154816 0.690950 0.212411 2.986707 0.152813 3.192789 0.203037 0.708929 -0.073814 
609.783134 0.852399 0.118367 2.881614 -0.107537 2.980820 -0.017218 0.958477 0.242487 
610.411453 0.702063 0.391785 3.223659 -0.035023 3.177707 -0.056920 1.104365 -0.046246 
